name,vulnerability,date_start,date_end,Unknown,primary source,secondary source,,,,,,,,,,,,,,,,,,,
APT39,Spearphishing Attachment,2018-09,2019-04,no,https://gbhackers.com/apt39-hacking-group/,https://www.fireeye.com/blog/threat-research/2019/01/apt39-iranian-cyber-espionage-group-focused-on-personal-information.html,https://socprime.com/en/news/apt39-conducts-cyberespionag-operations-targeted-at-the-middle-east/,,,,,,,,,,,,,,,,,,
BlackOasis,CVE-2016-4117,2016-05,2016-05,yes,https://securelist.com/blackoasis-apt-and-new-targeted-attacks-leveraging-zero-day-exploit/82732/,,,,,,,,,,,,,,,,,,,,
BlackOasis,Spearphishing Attachment,2016-05,2016-05,no,https://securelist.com/blackoasis-apt-and-new-targeted-attacks-leveraging-zero-day-exploit/82732/,,,,,,,,,,,,,,,,,,,,
BlackOasis,CVE-2015-5119,2015-06,2015-06,yes,https://securelist.com/blackoasis-apt-and-new-targeted-attacks-leveraging-zero-day-exploit/82732/,,,,,,,,,,,,,,,,,,,,
BlackOasis,CVE-2016-0984,2015-06,2015-06,yes,https://securelist.com/blackoasis-apt-and-new-targeted-attacks-leveraging-zero-day-exploit/82732/,,,,,,,,,,,,,,,,,,,,
BlackOasis,Spearphishing Attachment,2015-06,2015-06,no,https://securelist.com/blackoasis-apt-and-new-targeted-attacks-leveraging-zero-day-exploit/82732/,,,,,,,,,,,,,,,,,,,,
BlackOasis,CVE-2017-11292,2017-10,2017-10,yes,https://securelist.com/blackoasis-apt-and-new-targeted-attacks-leveraging-zero-day-exploit/82732/,https://threatpost.com/adobe-patches-flash-zero-day-exploited-by-black-oasis-apt/128467/,,,,,,,,,,,,,,,,,,,
BlackOasis,Spearphishing Attachment,2017-10,2017-10,yes,https://usa.kaspersky.com/about/press-releases/2017_alpha-flash-zero-day-black-oasis,,,,,,,,,,,,,,,,,,,,
BlackOasis,CVE-2017-8759,2017-09,2017-09,yes,https://securelist.com/blackoasis-apt-and-new-targeted-attacks-leveraging-zero-day-exploit/82732/,https://www.trendmicro.com/vinfo/us/security/news/vulnerabilities-and-exploits/adobe-patches-zero-day-vulnerability-used-in-cyberespionage,,,,,,,,,,,,,,,,,,,
BlackOasis,Spearphishing Attachment,2017-09,2017-09,no,https://www.trendmicro.com/vinfo/us/security/news/vulnerabilities-and-exploits/adobe-patches-zero-day-vulnerability-used-in-cyberespionage,,,,,,,,,,,,,,,,,,,,
BRONZE BUTLER,Drive-by Compromise,2015-07,2015-07,no,https://www.symantec.com/connect/blogs/tick-cyberespionage-group-zeros-japan,https://www.securitynewspaper.com/2016/04/30/tick-cyberespionage-group-zeros-japan/,,,,,,,,,,,,,,,,,,,
BRONZE BUTLER,Spearphishing Attachment,2015-07,2015-07,no,https://www.symantec.com/connect/blogs/tick-cyberespionage-group-zeros-japan,https://www.securitynewspaper.com/2016/04/30/tick-cyberespionage-group-zeros-japan/,,,,,,,,,,,,,,,,,,,
BRONZE BUTLER,CVE-2014-4114,2015-07,2015-07,no,https://www.symantec.com/connect/blogs/tick-cyberespionage-group-zeros-japan,https://www.securitynewspaper.com/2016/04/30/tick-cyberespionage-group-zeros-japan/,,,,,,,,,,,,,,,,,,,
BRONZE BUTLER,Exploit Public-Facing Application,2016-06,2016-06,no,https://blog.trendmicro.com/trendlabs-security-intelligence/redbaldknight-bronze-butler-daserf-backdoor-now-using-steganography/,,,,,,,,,,,,,,,,,,,,
BRONZE BUTLER,CVE-2016-7836,2016-06,2016-06,yes,https://blog.trendmicro.com/trendlabs-security-intelligence/redbaldknight-bronze-butler-daserf-backdoor-now-using-steganography/,https://www.secureworks.com/research/bronze-butler-targets-japanese-businesses,https://attack.mitre.org/groups/G0060/,,,,,,,,,,,,,,,,,,
BRONZE BUTLER,CVE-2019-18187,2019-06,2019-06,yes,https://www.zdnet.com/article/trend-micro-antivirus-zero-day-used-in-mitsubishi-electric-hack/,https://securityaffairs.co/wordpress/96805/hacking/trend-micro-av-0day-mitsubishi-electric.html,https://www.bleamcybersecurity.co.uk/anti-virus-exploited-during-mitsubishi-cyberattack/,,,,,,,,,,,,,,,,,,
BRONZE BUTLER,Exploit Public-Facing Application,2019-06,2019-06,no,https://www.zdnet.com/article/trend-micro-antivirus-zero-day-used-in-mitsubishi-electric-hack/,https://securityaffairs.co/wordpress/96805/hacking/trend-micro-av-0day-mitsubishi-electric.html,https://www.bleamcybersecurity.co.uk/anti-virus-exploited-during-mitsubishi-cyberattack/,,,,,,,,,,,,,,,,,,
Carbanak,CVE-2015-1770,2015-08,2015-08,no,https://www.welivesecurity.com/2015/09/08/carbanak-gang-is-back-and-packing-new-guns/,,,,,,,,,,,,,,,,,,,,
Carbanak,CVE-2015-2426,2015-08,2015-08,"no
",https://www.welivesecurity.com/2015/09/08/carbanak-gang-is-back-and-packing-new-guns/,,,,,,,,,,,,,,,,,,,,
Carbanak,Spearphishing Attachment,2015-08,2015-08,no,https://www.welivesecurity.com/2015/09/08/carbanak-gang-is-back-and-packing-new-guns/,,,,,,,,,,,,,,,,,,,,
Carbanak,CVE-2012-0158,2013-10,2015-10,yes,https://success.trendmicro.com/solution/1107858-carbanak-threat-details-and-protection-using-trend-micro-products,,,,,,,,,,,,,,,,,,,,
Carbanak,CVE-2013-3906,2013-10,2015-10,yes,https://brica.de/alerts/alert/public/1265617/carbanak-insights-into-the-billion-dollar-bank-security-threat/,,,,,,,,,,,,,,,,,,,,
Carbanak,Spearphishing Attachment,2018-03,2018-05,no,https://www.bitdefender.com/files/News/CaseStudies/study/262/Bitdefender-WhitePaper-An-APT-Blueprint-Gaining-New-Visibility-into-Financial-Threats-interactive.pdf,,,,,,,,,,,,,,,,,,,,
Carbanak,CVE-2017-8570,2018-03,2018-05,no,https://www.bitdefender.com/files/News/CaseStudies/study/262/Bitdefender-WhitePaper-An-APT-Blueprint-Gaining-New-Visibility-into-Financial-Threats-interactive.pdf,,,,,,,,,,,,,,,,,,,,
Carbanak,CVE-2017-11882,2018-03,2018-05,no,https://www.bitdefender.com/files/News/CaseStudies/study/262/Bitdefender-WhitePaper-An-APT-Blueprint-Gaining-New-Visibility-into-Financial-Threats-interactive.pdf,,,,,,,,,,,,,,,,,,,,
Carbanak,CVE-2018-0802,2018-03,2018-05,no,https://www.bitdefender.com/files/News/CaseStudies/study/262/Bitdefender-WhitePaper-An-APT-Blueprint-Gaining-New-Visibility-into-Financial-Threats-interactive.pdf,,,,,,,,,,,,,,,,,,,,
Carbanak,CVE-2012-2539,2013-10,2015-10,no,https://www.group-ib.com/resources/threat-research/Anunak_APT_against_financial_institutions.pdf,,,,,,,,,,,,,,,,,,,,
Carbanak,CVE-2014-1761,2013-10,2015-10,"no
",https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/08064518/Carbanak_APT_eng.pdf,,,,,,,,,,,,,,,,,,,,
Carbanak,Spearphishing Attachment,2013-10,2015-10,no,https://www.beyondtrust.com/blog/entry/the-vulnerabilities-and-privileges-of-carbanak-bank-thieves,https://success.trendmicro.com/solution/1107858-carbanak-threat-details-and-protection-using-trend-micro-products,,,,,,,,,,,,,,,,,,,
Cobalt Group,Spearphishing Attachment,2016-06,2016-06,no,https://www.group-ib.com/blog/cobalt,,,,,,,,,,,,,,,,,,,,
Cobalt Group,CVE-2015-1641,2016-06,2016-06,no,https://www.infosecurityeurope.com/__novadocuments/459980?v=636576764177630000,,,,,,,,,,,,,,,,,,,,
Cobalt Group,Spearphishing Attachment,2017-05,2017-05,no,https://www.proofpoint.com/us/threat-insight/post/microsoft-word-intruder-integrates-cve-2017-0199-utilized-cobalt-group-target,,,,,,,,,,,,,,,,,,,,
Cobalt Group,CVE-2017-0199,2017-05,2017-05,no,https://www.proofpoint.com/us/threat-insight/post/microsoft-word-intruder-integrates-cve-2017-0199-utilized-cobalt-group-target,,,,,,,,,,,,,,,,,,,,
Cobalt Group,Spearphishing Attachment,2017-02,2017-11,yes,https://attack.mitre.org/groups/G0080/,https://www.vargroup.it/var-news/it/var-news/varnews-news/632-grave-vulnerabilità-in-microsoft-office-sfruttata-dal-gruppo-cobalt.html,,,,,,,,,,,,,,,,,,,
Cobalt Group,Spearphishing Attachment,2017-11,2017-11,no,https://securityaffairs.co/wordpress/66021/cyber-crime/cobalt-group-cve-2017-11882.html,,,,,,,,,,,,,,,,,,,,
Cobalt Group,CVE-2017-11882,2017-11,2017-11,yes,https://securityaffairs.co/wordpress/66021/cyber-crime/cobalt-group-cve-2017-11882.html,https://www.riskiq.com/blog/labs/cobalt-strike/,https://blog.yoroi.company/warning/campagne-di-attacco-cve-2017-11882-backdoor-cobalt/,https://threatpost.com/cobalt-threadkit-malware/139800/,,,,,,,,,,,,,,,,,
Cobalt Group,CVE-2017-8759,2017-09,2017-09,no,https://blog.trendmicro.com/trendlabs-security-intelligence/cobalt-spam-runs-use-macros-cve-2017-8759-exploit/,,,,,,,,,,,,,,,,,,,,
Cobalt Group,Spearphishing Attachment,2017-09,2017-09,no,https://blog.trendmicro.com/trendlabs-security-intelligence/cobalt-spam-runs-use-macros-cve-2017-8759-exploit/,,,,,,,,,,,,,,,,,,,,
Cobalt Group,CVE-2017-11882,2018-01,2018-01,no,https://www.riskiq.com/blog/labs/cobalt-group-spear-phishing-russian-banks/,,,,,,,,,,,,,,,,,,,,
Cobalt Group,Spearphishing Attachment,2018-01,2018-01,no,https://www.riskiq.com/blog/labs/cobalt-group-spear-phishing-russian-banks/,,,,,,,,,,,,,,,,,,,,
Cobalt Group,Spearphishing Attachment,2018-06,2018-06,no,https://blog.talosintelligence.com/2018/07/multiple-cobalt-personality-disorder.html,,,,,,,,,,,,,,,,,,,,
Cobalt Group,CVE-2017-11882,2018-06,2018-06,no,https://blog.talosintelligence.com/2018/07/multiple-cobalt-personality-disorder.html,,,,,,,,,,,,,,,,,,,,
Cobalt Group,CVE-2017-8570,2018-06,2018-06,no,https://blog.talosintelligence.com/2018/07/multiple-cobalt-personality-disorder.html,,,,,,,,,,,,,,,,,,,,
Cobalt Group,CVE-2018-8174,2018-06,2018-06,no,https://blog.talosintelligence.com/2018/07/multiple-cobalt-personality-disorder.html,,,,,,,,,,,,,,,,,,,,
Cobalt Group,CVE-2018-0802,2018-06,2018-06,no,https://www.ptsecurity.com/ww-en/analytics/new-bank-attacks/,,,,,,,,,,,,,,,,,,,,
CopyKittens,Drive-by Compromise,2017-03,2017-03,no,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,,,,,,,,,,,,,,,,,,,,
CopyKittens,CVE-2017-0199,2017-04,2017-04,no,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,,,,,,,,,,,,,,,,,,,,
CopyKittens,Spearphishing Attachment,2017-04,2017-04,no,https://www.darkreading.com/vulnerabilities---threats/iranian-cyber-espionage-group-copykittens-successful-but-not-skilled/d/d-id/1329466,https://www.zero-day.cz/database/444/,,,,,,,,,,,,,,,,,,,
Dark Caracal,Spearphishing Attachment,2018-01,2018-01,no,https://info.lookout.com/rs/051-ESQ-475/images/Lookout_Dark-Caracal_srr_20180118_us_v.1.0.pdf,https://www.eff.org/it/deeplinks/2018/01/dark-caracal-good-news-and-bad-news,,,,,,,,,,,,,,,,,,,
Darkhotel,Spearphishing Attachment,2014-02,2014-02,no,https://securelist.com/cve-2014-0497-a-0-day-vulnerability/58244/,,,,,,,,,,,,,,,,,,,,
Darkhotel,CVE-2014-0497,2014-02,2014-02,no,https://www.bankinfosecurity.com/darkhotel-apt-gang-taps-flash-flaw-a-8469,https://securelist.com/cve-2014-0497-a-0-day-vulnerability/58244/,,,,,,,,,,,,,,,,,,,
Darkhotel,CVE-2015-5119,2015-07,2015-07,yes,https://www.bankinfosecurity.com/darkhotel-apt-gang-taps-flash-flaw-a-8469,https://securelist.com/darkhotels-attacks-in-2015/71713/,,,,,,,,,,,,,,,,,,,
Darkhotel,Drive-by Compromise,2015-07,2015-07,no,https://www.bankinfosecurity.com/darkhotel-apt-gang-taps-flash-flaw-a-8469,,,,,,,,,,,,,,,,,,,,
Darkhotel,Drive-by Compromise,2017-03,2017-03,no,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2016-0189,,,,,,,,,,,,,,,,,,,,
Darkhotel,CVE-2016-0189,2017-03,2017-03,no,https://www.zdnet.com/article/internet-explorer-scripting-engine-becomes-north-korean-apts-favorite-target-in-2018/,http://blogs.360.cn/post/VBScript_vul_EN.html,,,,,,,,,,,,,,,,,,,
Darkhotel,CVE-2017-11869,2017-03,2017-03,yes,https://www.zdnet.com/article/internet-explorer-scripting-engine-becomes-north-korean-apts-favorite-target-in-2018/,http://blogs.360.cn/post/VBScript_vul_EN.html,,,,,,,,,,,,,,,,,,,
Darkhotel,Drive-by Compromise,2018-04,2018-04,no,http://blogs.360.cn/post/cve-2018-8174-en.html,https://cis.verint.com/2018/07/18/cybercriminals-integrate-exploit-into-numerous-attack-tools/,https://blog.morphisec.com/cve-2018-8174-blows-the-vbscript-attack-door-wide-open,,,,,,,,,,,,,,,,,,
Darkhotel,Spearphishing Attachment,2018-04,2018-04,no,http://blogs.360.cn/post/cve-2018-8174-en.html,https://cis.verint.com/2018/07/18/cybercriminals-integrate-exploit-into-numerous-attack-tools/,https://blog.morphisec.com/cve-2018-8174-blows-the-vbscript-attack-door-wide-open,,,,,,,,,,,,,,,,,,
Darkhotel,CVE-2018-8174,2018-04,2018-04,yes,http://blogs.360.cn/post/cve-2018-8174-en.html,,,,,,,,,,,,,,,,,,,,
Darkhotel,CVE-2018-8373,2018-08,2018-10,yes,https://securityaffairs.co/wordpress/75459/hacking/cve-2018-8373-dark-hotel.html,https://blog.yoroi.company/warning/attacchi-in-corso-su-vulnerabilita-in-internet-explorer/,,,,,,,,,,,,,,,,,,,
Darkhotel,Spearphishing Attachment,2018-08,2018-10,yes,https://exchange.xforce.ibmcloud.com/collection/Dark-Hotel-APT-group-leveraging-CVE-2018-8373-vulnerability-c3f857d15fbd173d333a8c58e402befe,https://ti.360.net/blog/articles/analyzing-attack-of-cve-2018-8373-and-darkhotel/,,,,,,,,,,,,,,,,,,,
Darkhotel,Drive-by Compromise,2020-01,2020-01,no,https://www.geekpark.net/news/254734,https://www.secpod.com/blog/ie-zero-day-jan-2020/,,,,,,,,,,,,,,,,,,,
Darkhotel,CVE-2020-0674,2020-01,2020-01,yes,https://www.secpod.com/blog/ie-zero-day-jan-2020/,,,,,,,,,,,,,,,,,,,,
Darkhotel,Spearphishing Attachment,2015-11,2015-11,no,https://securityaffairs.co/wordpress/44932/cyber-crime/darkhotel-hackers-chinese-telecom.html,,,,,,,,,,,,,,,,,,,,
Darkhotel,CVE-2015-8651,2015-11,2015-11,yes,https://www.darkreading.com/threat-intelligence/chinese-threat-intel-start-up-finds-darkhotel-exploiting-chinese-telecom/d/d-id/1324496,https://web.archive.org/web/20160104165148/http://drops.wooyun.org/tips/11726,,,,,,,,,,,,,,,,,,,
Darkhotel,CVE-2016-4117,2016-04,2016-04,no,https://securelist.com/operation-daybreak/75100/,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07170728/Guerrero-Saade-Raiu-VB2017.pdf,,,,,,,,,,,,,,,,,,,
Darkhotel,Drive-by Compromise,2016-04,2016-04,yes,https://securelist.com/operation-daybreak/75100/,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07170728/Guerrero-Saade-Raiu-VB2017.pdf,,,,,,,,,,,,,,,,,,,
Darkhotel,Spearphishing Attachment,2016-04,2016-04,no,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07170728/Guerrero-Saade-Raiu-VB2017.pdf,,,,,,,,,,,,,,,,,,,,
Darkhotel,External Remote Services,2020-03,2020-04,yes,https://blogs.360.cn/post/APT_Darkhotel_attacks_during_coronavirus_pandemic.html,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Spearphishing Attachment,2013-03,2013-03,no,https://www.mcafee.com/enterprise/en-us/assets/white-papers/wp-dissecting-operation-troy.pdf,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Unknown,2014-11,2014-11,no,https://www.virusbulletin.com/virusbulletin/2018/11/vb2018-paper-hacking-sony-pictures/,https://www.operationblockbuster.com/wp-content/uploads/2016/02/Operation-Blockbuster-Report.pdf,,,,,,,,,,,,,,,,,,,
Lazarus Group,Spearphishing Attachment,2015-06,2015-06,no,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180244/Lazarus_Under_The_Hood_PDF_final.pdf,https://unit42.paloaltonetworks.com/tdrop2-attacks-suggest-dark-seoul-attackers-return/,,,,,,,,,,,,,,,,,,,
Lazarus Group,Spearphishing Attachment,2015-10,2015-10,no,https://www.virusbulletin.com/virusbulletin/2018/11/vb2018-paper-hacking-sony-pictures/,,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2015-6585,2015-10,2015-10,yes,https://www.virusbulletin.com/virusbulletin/2018/11/vb2018-paper-hacking-sony-pictures/,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Unknown,2016-10,2016-10,no,https://www.virusbulletin.com/virusbulletin/2018/11/vb2018-paper-hacking-sony-pictures/,,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2016-7256,2016-10,2016-10,yes,https://www.virusbulletin.com/virusbulletin/2018/11/vb2018-paper-hacking-sony-pictures/,,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2016-0189,2016-10,2016-10,yes,https://www.virusbulletin.com/virusbulletin/2018/11/vb2018-paper-hacking-sony-pictures/,,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2016-4117,2017-01,2017-01,no,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180244/Lazarus_Under_The_Hood_PDF_final.pdf,,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2015-8651,2017-01,2017-01,no,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180244/Lazarus_Under_The_Hood_PDF_final.pdf,,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2016-1019,2017-01,2017-01,no,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180244/Lazarus_Under_The_Hood_PDF_final.pdf,,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2016-0034,2017-01,2017-01,no,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180244/Lazarus_Under_The_Hood_PDF_final.pdf,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Drive-by Compromise,2017-01,2017-01,no,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180244/Lazarus_Under_The_Hood_PDF_final.pdf,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Spearphishing Attachment,2017-03,2017-03,no,https://unit42.paloaltonetworks.com/unit42-the-blockbuster-sequel/,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Exploit Public-Facing Application,2017-05,2017-05,no,https://www.symantec.com/connect/blogs/wannacry-ransomware-attacks-show-strong-links-lazarus-group,,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2017-0144,2017-05,2017-05,no,https://www.symantec.com/connect/blogs/wannacry-ransomware-attacks-show-strong-links-lazarus-group,,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2017-0145,2017-05,2017-05,no,https://www.symantec.com/connect/blogs/wannacry-ransomware-attacks-show-strong-links-lazarus-group,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Spearphishing Attachment,2017-07,2017-12,no,https://www.proofpoint.com/sites/default/files/pfpt-us-wp-north-korea-bitten-by-bitcoin-bug.pdf,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Spearphishing Attachment,2018-02,2018-02,no,https://securingtomorrow.mcafee.com/other-blogs/mcafee-labs/hidden-cobra-targets-turkish-financial-sector-new-bankshot-implant/,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/hidden-cobra-targets-turkish-financial-sector-new-bankshot-implant/,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2018-4878,2018-02,2018-02,no,https://securingtomorrow.mcafee.com/other-blogs/mcafee-labs/hidden-cobra-targets-turkish-financial-sector-new-bankshot-implant/,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/hidden-cobra-targets-turkish-financial-sector-new-bankshot-implant/,,,,,,,,,,,,,,,,,,,
Lazarus Group,Spearphishing Attachment,2018-04,2018-04,no,https://securingtomorrow.mcafee.com/other-blogs/mcafee-labs/analyzing-operation-ghostsecret-attack-seeks-to-steal-data-worldwide/,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Spearphishing Link,2018-08,2018-08,no,https://securelist.com/operation-applejeus/87553/,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Spearphishing Link,2018-10,2018-10,no,https://www.mcafee.com/enterprise/en-us/assets/reports/rp-operation-sharpshooter.pdf,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Spearphishing Attachment,2019-03,2019-03,no,https://cyware.com/news/lazarus-hacking-group-expand-their-attack-horizon-by-targeting-an-israeli-defense-company-02e2ec77,,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2018-20250,2019-03,2019-03,no,https://cyware.com/news/lazarus-hacking-group-expand-their-attack-horizon-by-targeting-an-israeli-defense-company-02e2ec77,,,,,,,,,,,,,,,,,,,,
Lazarus Group,Exploit Public-Facing Application,2019-05,2019-05,no,https://portswigger.net/research/server-side-template-injection,https://nvd.nist.gov/vuln/detail/CVE-2019-3396,,,,,,,,,,,,,,,,,,,
Lazarus Group,CVE-2019-3396,2019-05,2019-05,no,https://blog.netlab.360.com/dacls-the-dual-platform-rat/,,,,,,,,,,,,,,,,,,,,
Poseidon Group,Spearphishing Attachment,2015-09,2016-12,no,https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/,https://www.kaspersky.com/blog/poseidon-apt-boutique/11264/,,,,,,,,,,,,,,,,,,,
PROMETHIUM,Spearphishing via Service,2016-05,2016-10,no,https://www.microsoft.com/security/blog/2016/12/14/twin-zero-day-attacks-promethium-and-neodymium-target-individuals-in-europe/,https://securityaffairs.co/wordpress/54451/apt/promethium-neodymium-apts.html,,,,,,,,,,,,,,,,,,,
PROMETHIUM,CVE-2016-4117,2016-05,2016-10,yes,https://www.microsoft.com/security/blog/2016/12/14/twin-zero-day-attacks-promethium-and-neodymium-target-individuals-in-europe/,https://securityaffairs.co/wordpress/54451/apt/promethium-neodymium-apts.html,,,,,,,,,,,,,,,,,,,
Putter Panda,Spearphishing Attachment,2017-02,2018-12,no,https://threatvector.cylance.com/en_us/home/puttering-into-the-future.html,,,,,,,,,,,,,,,,,,,,
Putter Panda,Spearphishing Link,2017-02,2018-12,no,https://threatvector.cylance.com/en_us/home/puttering-into-the-future.html,,,,,,,,,,,,,,,,,,,,
Putter Panda,CVE-2012-0158,2017-02,2018-12,no,https://threatvector.cylance.com/en_us/home/puttering-into-the-future.html,,,,,,,,,,,,,,,,,,,,
Rancor,Spearphishing Link,2018-02,2018-12,no,https://unit42.paloaltonetworks.com/unit42-rancor-targeted-attacks-south-east-asia-using-plaintee-ddkong-malware-families/,https://exchange.xforce.ibmcloud.com/collection/Chinese-Threat-Groups-Upgraded-Their-Equation-Editor-Vulnerability-of-Choice-af2d9ebedb910e07fbec0484a2db2860,https://www.securityweek.com/rancor-cyber-espionage-group-uncovered,,,,,,,,,,,,,,,,,,
Rancor,Spearphishing Attachment,2018-02,2018-02,no,https://unit42.paloaltonetworks.com/unit42-rancor-targeted-attacks-south-east-asia-using-plaintee-ddkong-malware-families/,,,,,,,,,,,,,,,,,,,,
Rancor,Spearphishing Attachment,2017-12,2018-12,no,https://www.anomali.com/blog/multiple-chinese-threat-groups-exploiting-cve-2018-0798-equation-editor-vulnerability-since-late-2018,,,,,,,,,,,,,,,,,,,,
Rancor,CVE-2018-0798,2017-12,2018-12,yes,https://www.anomali.com/blog/multiple-chinese-threat-groups-exploiting-cve-2018-0798-equation-editor-vulnerability-since-late-2018,,https://exchange.xforce.ibmcloud.com/collection/Chinese-Threat-Groups-Upgraded-Their-Equation-Editor-Vulnerability-of-Choice-af2d9ebedb910e07fbec0484a2db2860,https://cyware.com/news/chinese-threat-groups-bank-on-improved-rtf-weaponizer-to-exploit-security-flaw-5773cc2b,,,,,,,,,,,,,,,,,
Rancor,Spearphishing Attachment,2018-12,2019-01,no,https://unit42.paloaltonetworks.com/rancor-cyber-espionage-group-uses-new-custom-malware-to-attack-southeast-asia/,,,,,,,,,,,,,,,,,,,,
RTM,Spearphishing Attachment,2015-10,2016-03,no,https://www.welivesecurity.com/wp-content/uploads/2017/02/Read-The-Manual.pdf,,,,,,,,,,,,,,,,,,,,
RTM,Drive-by Compromise,2015-10,2016-03,no,https://www.welivesecurity.com/wp-content/uploads/2017/02/Read-The-Manual.pdf,,,,,,,,,,,,,,,,,,,,
RTM,CVE-2015-2545,2015-10,2016-03,no,https://www.proofpoint.com/us/threat-insight/post/microsoft-word-intruder-8-adds-support-for-flash-vulnerability,,,,,,,,,,,,,,,,,,,,
RTM,CVE-2015-1641,2015-10,2016-03,no,https://www.proofpoint.com/us/threat-insight/post/microsoft-word-intruder-8-adds-support-for-flash-vulnerability,,,,,,,,,,,,,,,,,,,,
RTM,CVE-2012-0158,2015-10,2016-03,no,https://www.proofpoint.com/us/threat-insight/post/microsoft-word-intruder-8-adds-support-for-flash-vulnerability,,,,,,,,,,,,,,,,,,,,
RTM,Spearphishing Link,2016-04,2016-07,no,https://www.welivesecurity.com/wp-content/uploads/2017/02/Read-The-Manual.pdf,,,,,,,,,,,,,,,,,,,,
RTM,Spearphishing Attachment,2016-04,2016-07,no,https://www.welivesecurity.com/wp-content/uploads/2017/02/Read-The-Manual.pdf,,,,,,,,,,,,,,,,,,,,
RTM,Unknown,2016-10,2016-10,no,https://www.proofpoint.com/us/threat-insight/post/microsoft-word-intruder-8-adds-support-for-flash-vulnerability,,,,,,,,,,,,,,,,,,,,
RTM,CVE-2016-4117,2016-10,2016-10,no,https://www.proofpoint.com/us/threat-insight/post/microsoft-word-intruder-8-adds-support-for-flash-vulnerability,,,,,,,,,,,,,,,,,,,,
Sandworm Team,Spearphishing Attachment,2014-08,2015-12,no,https://www.symantec.com/connect/blogs/sandworm-windows-zero-day-vulnerability-being-actively-exploited-targeted-attacks,https://blog.emsisoft.com/en/10172/alert-microsoft-zero-day-from-sandworm-cyberspies/,https://threatpost.com/sandworm-apt-team-found-using-windows-zero-day-vulnerability/108815/,,,,,,,,,,,,,,,,,,
Sandworm Team,CVE-2014-4114,2014-08,2015-12,yes,https://blog.trendmicro.com/trendlabs-security-intelligence/timeline-of-sandworm-attacks/,https://www.symantec.com/connect/blogs/sandworm-windows-zero-day-vulnerability-being-actively-exploited-targeted-attacks,https://www.fireeye.com/blog/threat-research/2016/01/ukraine-and-sandworm-team.html,https://blog.emsisoft.com/en/10172/alert-microsoft-zero-day-from-sandworm-cyberspies/,https://www.securityweek.com/sandworm-team-targeted-scada-systems-trend-micro,https://securityaffairs.co/wordpress/29230/security/sandworm-0day-cyberespionage.html,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2014/10/14/National-Security/Graphics/briefing2.pdf,https://threatpost.com/sandworm-apt-team-found-using-windows-zero-day-vulnerability/108815/,https://www.scmagazine.com/home/security-news/sandworm-team-exploits-zero-day-bug-in-espionage-campaign/,,,,,,,,,,,,
Sandworm Team,Spearphishing Attachment,2014-10,2014-10,no,https://blog.trendmicro.com/trendlabs-security-intelligence/timeline-of-sandworm-attacks/,,,,,,,,,,,,,,,,,,,,
